Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Sub-Saharan Africa (excluding high income),SSA,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,3354805.508,3562674.119,3569513.005,4005923.543,4187199.708,4291252.992,4421400.238,4577516.384,4721458.523,4822423.41,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,1965923.074,2270155.974,2203875.775,2568593.804,2634266.664,2793469.362,2761047.471,2868556.817,2926094.399,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,475262.5729,524413.3771,591788.5777,670375.0672,572303.2702,617094.8597,794036.317,753704.3091,840480.4276,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,58.66814,60.24391,61.37616,62.24434,62.89559,63.49286,64.20291,64.46804,64.99101,65.42197,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,13947437.81,15484243.77,18179583.91,20445520.35,17114641.2,18786735.24,24021116.67,24652913.25,25007141.64,25584253.25,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,46418234.82,49070654.92,51881802.77,56487493.47,56445798.3,58743941.43,59516096.43,61208662.16,63076290.67,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,139733672,145571742.2,150867150.3,155533773.9,159163133.1,161148653.3,165553830.5,170022569.9,174671165,179176612.3,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,3360968.508,3569031.119,3575633.005,4012096.543,4193490.708,4297306.992,4427512.238,4583344.384,4727631.523,4828698.41,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,1974838.074,2279265.974,2213123.775,2579033.804,2644842.664,2804106.362,2774109.697,2879092.817,2937927.399,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,478032.5729,527138.3771,594501.5777,672858.0672,574737.2702,619392.8597,796478.317,756112.3091,842763.4276,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,58.73373,60.30552,61.43905,62.30361,62.95409,63.54936,64.25766,64.51749,65.03898,65.46861,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,13987089.81,15522750.77,18216102.91,20479879.35,17147813.2,18819553.24,24053084.67,24683280.25,25036389.64,25612798.25,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,46552790.82,49204631.92,52016705.77,56624027.47,56586076.3,58880343.43,59652280.43,61341294.16,63206173.67,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,139859774,145696505.2,150989485.3,155651552.9,159277392.1,161259260.3,165660137.5,170124595.9,174770065,179271725.3,..,..,..,..,..
Sudan,SDN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,29289,32218,26518,28625,36111,..,40081,41270,..,..,..,..,..,..,..
Sudan,SDN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,60.69718,..,..,..,..,..,..
Sudan,SDN,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,659038,749981,816074,927379,949573,996765,1016269,1066381,..,..,..,..,..,..,..
Sudan,SDN,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,1687356,1530820,1723688,1870767,1974312,2059715,2041258,2205034,..,..,..,..,..,..,..
Sudan,SDN,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,4024296,3981129,4142967,4291916,4387973,4518417,4762222,4899664,..,..,..,..,..,..,..
Suriname,SUR,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,4749,4880,5019,5114,5263,5395,5367,5309,5054,5257,..,..,..,..,..
Suriname,SUR,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,3622,3692,4076,4086,4203,4569,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,619,658,622,668,690,697,840,683,927,828,..,..,..,..,..
Suriname,SUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,94.67575,..,92.86866,..,..,..,..,..,94.38327,..,..,..,..,..,..
Suriname,SUR,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,15657,15842,17462,18470,18283,18162,18710,18943,18150,19924,..,..,..,..,..
Suriname,SUR,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,50164,49563,50868,52109,51784,54721,..,..,58408,..,..,..,..,..,..
Suriname,SUR,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,70981,69857,70193,70254,70492,71921,71653,68612,67690,68147,..,..,..,..,..
Sweden,SWE,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,60396,62429,62442,62105,63467,65459,66918,70389,69249,..,..,..,..,..,..
Sweden,SWE,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,75305,73492,70957,68188,65512,65570,66363,70099,74439,..,..,..,..,..,..
Sweden,SWE,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,..,..,..,71615,79978,78603,81282,83663,82797,..,..,..,..,..,..
Sweden,SWE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,3290.46417,3833.83905,6750.85256,7473.6194,7439.66616,6386.49716,6602.27833,6542.51408,..,..,..,..,..,..,..
Sweden,SWE,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,7854.36145,8867.33129,9154.25875,9996.17781,10040.68908,8777.1463,9470.18628,10232.06847,..,..,..,..,..,..,..
Sweden,SWE,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,11509.06998,12947.53814,12002.28487,12458.73442,12112.11254,10192.81522,10760.93082,11482.56732,..,..,..,..,..,..,..
Sweden,SWE,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,398980,408994,419238,429668,441084,442926,451539,461746,462982,..,..,..,..,..,..
Sweden,SWE,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,731273,698968,675782,838671,826694,844112,856094,916224,934541,..,..,..,..,..,..
Sweden,SWE,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,576110,578486,602295,733412,757164,791893,826685,861086,893495,..,..,..,..,..,..
Switzerland,CHE,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,..,..,44956,46306,47889,..,49167,51133,51655,..,..,..,..,..,..
Switzerland,CHE,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,..,64975,66533,64403,..,62387,61941,62546,..,..,..,..,..,..
Switzerland,CHE,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,..,..,12523,13259,14149,..,14697,14801,14817,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,1069.21424,1227.40069,1202.16279,1239.90794,1677.88956,2745.76934,2737.36112,2806.15869,..,..,..,..,..,..,..
Switzerland,CHE,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,8043.43037,10051.86563,9863.12761,10305.83315,10594.65622,9890.69184,9920.10844,10167.0321,..,..,..,..,..,..,..
Switzerland,CHE,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,11868.04526,13849.72196,13154.76612,13467.79335,13476.13586,12334.3713,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,147200,148573,149660,157798,165659,168860,172439,172688,173911,..,..,..,..,..,..
Switzerland,CHE,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,605184,605000,606162,617000,..,614470,609783,608845,608878,..,..,..,..,..,..
Switzerland,CHE,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,492508,487436,483466,483707,483900,490469,498338,507686,514664,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,7591,9189,..,5445,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,0,..,0,..,..,0,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,149110,171506,168248,86657,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,2731825,2820911,2875612,1857140,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,2429450,2507400,2552874,1547316,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,27087,28730,28799,29300,29627,30649,32377,34575,..,..,..,..,..,..,..
Tajikistan,TJK,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,60334,67698,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,4659,4789,5366,5522,5781,5969,7117,7964,..,..,..,..,..,..,..
Tajikistan,TJK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,99.8,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,11.23818,12.76602,16.01043,..,..,21.93036,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,58075,62451,67864,74448,80442,85777,92024,91081,..,..,..,..,..,..,..
Tajikistan,TJK,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,1031723,1045185,1054808,1062975,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,682090,668678,662513,664930,662427,683162,718497,771040,..,..,..,..,..,..,..
Tanzania,TZA,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,165856,..,180987,189487,190957,..,206829,197563,199705,196437,..,..,..,..,..
Tanzania,TZA,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,..,..,..,82810,..,113409,112223,102982,105802,..,..,..,..,..
Tanzania,TZA,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,16349,..,9352,..,13600,..,14958,13313,..,12333,..,..,..,..,..
Tanzania,TZA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,67.8007,..,78.10059,..,..,77.88723,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,..,..,..,..,93.19613,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,759.97693,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,149.57091,..,..,..,282.4715,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,925465,1034729,1059391,1026466,1046369,1069823,1560983,1517220,1422868,1429169,..,..,..,..,..
Tanzania,TZA,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,1825956,..,..,..,1947349,1774383,1807674,1920524,2148466,2338457,..,..,..,..,..
Tanzania,TZA,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,8419305,8247172,8294957,8231913,8222667,8298282,8638572,9315656,10111671,10605430,..,..,..,..,..
Thailand,THA,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,316552,319568,307446,..,336676,300968,303969,293265,..,378131,..,..,..,..,..
Thailand,THA,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,..,..,..,229937,240005,246711,240251,241484,229313,..,..,..,..,..
Thailand,THA,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,96.43091,..,..,93.70207,..,92.86831,..,..,93.76776,..,..,..,..,..,..
Thailand,THA,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,685.35017,994.0738,1183.64642,938.9799,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,4797.15411,8989.59061,8076.77806,7125.57898,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,3424.10365,3822.87639,5163.3846,5168.32217,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,..,..,..,..,1737040,1636244,1714140,1727076,1824392,1786826,..,..,..,..,..
Thailand,THA,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,4807093,4892517,4785810,4655351,6791615,6757174,6570988,6335213,6265551,6019229,..,..,..,..,..
Thailand,THA,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,5146535,5044242,5005432,4954620,5182351,5081079,5063489,4952685,4900785,4899076,..,..,..,..,..
Timor-Leste,TLS,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,7622,7714,..,..,..,..,..,8057.72393,7898.25763,7749.49118,..,..,..,..,..
Timor-Leste,TLS,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,4415,4441,..,..,..,..,..,5492.27607,5869.74237,5940.50882,..,..,..,..,..
Timor-Leste,TLS,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,..,..,..,..,..,615,621,658,673,675,..,..,..,..,..
Timor-Leste,TLS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,58.30898,..,..,..,..,..,..,..,68.06683,..,..,..,..,..,..
Timor-Leste,TLS,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,..,0,0.15247,0.91844,1.28181,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,77.321,54.48971,51.2002,70.58376,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,..,7.918,16.64115,23.86446,32.43474,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,..,..,..,13056,16206,18983,19867,21832,21399,24006,..,..,..,..,..
Timor-Leste,TLS,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,101501,107859,111422,112021,118935,129314,140462,149883,155832,161660,..,..,..,..,..
Timor-Leste,TLS,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,230175,241871,245038,246531,245847,243559,236190,222835,212849,206512,..,..,..,..,..
Togo,TGO,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,31712,31743,32825,34375,34354,33891,36194,37985,38582,40626,..,..,..,..,..
Togo,TGO,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,..,20798,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR,1646,1805,2020,2964,3231,3752,4056,4929,5477,6316,..,..,..,..,..
Togo,TGO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,60.40994,..,..,..,63.74562,..,..,..,..,..,..,..,..,..
Togo,TGO,"Government expenditure on pre-primary education, US$ (millions)",UIS.X.US.02.FSGOV,3.69851,3.3528,6.1215,5.89461,3.17363,3.38947,3.5151,..,..,..,..,..,..,..,..
